evid,Time,Latitude,Longitude,Depth,Magnitude
1167,2021-09-14 01:54:29.640000,46.395,10.7303,11.53,0.95
1168,2021-09-14 04:23:03.610000,46.196,12.4405,8.62,0.71
1169,2021-09-15 01:51:12.860000,45.7392,11.0293,4.63,1.62
1170,2021-09-15 07:17:06.230000,45.927,10.826,10.7,0.52
1171,2021-09-16 00:54:49.520000,45.4807,12.586,11.5,2.02
1172,2021-09-16 08:03:33.390000,45.8565,11.9948,9.58,1.86
1173,2021-09-16 08:46:27.680000,45.7502,14.066,13.35,1.48
1174,2021-09-16 17:30:10.040000,45.9055,10.8618,5,0.73
1175,2021-09-17 08:17:21.620000,46.045,10.5703,2.94,1.11
1176,2021-09-17 22:08:38.500000,46.7323,10.7358,5.44,0.98
1177,2021-09-18 03:47:36.540000,46.4535,13.47,3.76,0.39
1178,2021-09-18 04:33:59.300000,46.1432,12.3592,6.12,0.93
1179,2021-09-18 14:05:02.240000,46.3507,13.2187,8.25,1.41
1180,2021-09-18 17:15:45.470000,45.9475,10.775,4.28,0.83
1181,2021-09-18 21:32:23.130000,46.35,13.2173,9.76,2.09
1182,2021-09-19 00:26:03.090000,46.2773,12.6778,5.86,0.87
1183,2021-09-19 06:21:09.390000,46.471,12.7183,4.8,0.78
1184,2021-09-19 11:18:47.640000,45.4417,11.5915,16.09,1.7
1185,2021-09-19 23:52:35.370000,45.5233,11.4375,3.67,1.77
1186,2021-09-20 08:58:44.320000,44.7237,13.0583,13.99,2.61
1187,2021-09-20 14:34:02.430000,46.18,12.7255,13.83,1.27
1188,2021-09-20 15:14:53.990000,46.4978,12.958,7.23,0.9
1189,2021-09-20 21:28:26.080000,46.1695,12.7457,10.56,1.94
1190,2021-09-20 21:31:26.180000,46.1813,12.7447,13.49,1.67
1191,2021-09-21 00:58:08.900000,46.1553,12.7733,6.87,1.17
1192,2021-09-21 01:13:52.580000,46.174,12.7483,11.37,1.99
1193,2021-09-21 02:49:52.290000,46.1738,12.7538,10.79,2.23
1194,2021-09-21 03:45:04.300000,45.4853,14.375,8.41,2.12
1195,2021-09-21 05:27:31.900000,46.1802,12.712,13.58,1.19
1196,2021-09-21 05:41:18.500000,46.1767,12.7462,12.59,1.69
1197,2021-09-21 07:12:08.880000,46.1787,12.731,13.57,1.07
1198,2021-09-21 09:37:19.600000,46.1698,12.7413,13.55,1.86
1199,2021-09-21 10:33:38.770000,45.514,14.3418,9.68,2.52
1200,2021-09-21 11:30:33.740000,46.1697,12.742,13.32,1.29
1201,2021-09-21 12:27:45.860000,46.6315,13.6228,3.78,1.82
1202,2021-09-21 16:38:27.920000,45.512,14.3312,8.33,1.91
1203,2021-09-21 16:56:39.600000,46.177,12.7403,12.64,1.72
1204,2021-09-21 17:26:15.900000,46.0302,10.4992,5.94,0.79
1205,2021-09-22 01:51:14.990000,45.5225,14.3342,8.06,1.9
1206,2021-09-22 04:27:21.870000,46.1775,12.7352,10.9,1.58
1207,2021-09-22 05:32:20.510000,44.8642,11.1183,10.96,2.26
1208,2021-09-22 06:34:57.230000,45.5235,14.3387,8.35,2.33
1209,2021-09-22 08:35:24.970000,46.1858,12.7273,12.56,1.43
1210,2021-09-22 08:50:56.540000,46.4337,10.2263,6.13,1.75
1211,2021-09-22 08:58:28.030000,46.1838,12.7208,13.12,1.31
1212,2021-09-22 18:25:23.550000,45.5255,14.3255,7.94,2.52
1213,2021-09-22 18:29:57.710000,46.1735,12.7447,13.4,2.3
1214,2021-09-22 19:23:17.320000,46.093,14.0807,14.09,1.57
1215,2021-09-23 02:46:59.610000,45.5198,14.3228,7,1.57
1216,2021-09-23 03:08:58.870000,46.1833,12.7355,11.79,1.4
1217,2021-09-23 03:48:29.110000,45.8217,12.0365,10.91,0.87
1218,2021-09-23 03:53:21.950000,46.5925,12.7425,1.02,1.23
1219,2021-09-23 05:46:29.020000,46.3162,13.1382,12.79,2.85
1220,2021-09-23 11:00:47.260000,45.5178,14.3328,7.69,2.26
1221,2021-09-23 15:38:05.120000,45.9245,13.565,1.41,0.8
1222,2021-09-23 18:46:22.240000,46.3147,13.155,10.82,0.89
1223,2021-09-23 18:48:04.710000,46.6242,12.5895,5.75,1.17
1224,2021-09-23 20:41:41.440000,45.7712,11.0315,10.01,2.42
1225,2021-09-23 23:20:15.980000,45.7627,11.0335,10.74,1.2
1226,2021-09-24 01:35:07.580000,46.3538,10.8055,5.42,0.48
1227,2021-09-24 05:22:40.170000,46.1663,12.7232,13.79,1.17
1228,2021-09-24 05:51:32.080000,45.982,13.5777,4.98,0.82
1229,2021-09-24 07:10:10.450000,45.6912,10.5547,11.14,1.27
1230,2021-09-24 16:35:17.560000,46.3178,13.1402,10.82,1.17
1231,2021-09-24 20:43:23.270000,46.345,13.6633,7.57,1.06
1232,2021-09-24 22:02:23.950000,46.2995,14.2198,9.94,2.43
1233,2021-09-24 23:09:50.940000,46.3552,13.6715,5.78,1.2
1234,2021-09-25 08:15:25.710000,46.1693,12.7318,15.04,1.67
1235,2021-09-25 08:26:09.760000,45.5695,14.304,6.57,2.2
1236,2021-09-26 02:56:47.500000,46.3685,12.5717,8.9,0.72
1237,2021-09-26 05:54:47.820000,45.7795,11.2477,7.1,0.63
1238,2021-09-26 05:58:31.270000,44.7575,11.265,19.87,2.27
1239,2021-09-26 22:49:17.640000,45.7678,11.0385,10.29,0.94
1240,2021-09-26 23:14:49.810000,46.766,14.4662,4.98,2.41
1241,2021-09-27 00:53:21.240000,45.7687,11.027,9.09,0.78
1242,2021-09-27 06:58:28.590000,46.2088,12.491,7.56,1.01
1243,2021-09-27 23:52:37.770000,45.758,11.0305,10.09,0.74
1244,2021-09-28 00:36:49.630000,45.949,12.0157,11.93,1.47
1245,2021-09-28 00:45:55.620000,45.9452,12.0108,10.11,3.82
1246,2021-09-28 00:46:45.330000,45.9457,12.021,10.14,3.47
1247,2021-09-28 00:49:29.480000,45.9445,12.013,7.5,2.58
1248,2021-09-28 00:52:14.140000,45.9437,11.9997,9.42,0.68
1249,2021-09-28 00:52:36.810000,45.9465,12.1223,13.27,0.69
1250,2021-09-28 00:53:00.580000,45.9473,12.0288,11.67,1.37
1251,2021-09-28 00:54:57.530000,45.949,12.0337,11.58,0.75
1252,2021-09-28 00:55:23.640000,45.9662,12.0252,15.3,0.64
1253,2021-09-28 00:55:34.550000,45.9435,12.25,6.42,0.7
1254,2021-09-28 00:56:24.620000,45.9547,12.0873,14.38,0.69
1255,2021-09-28 00:58:26.960000,45.9438,12.0183,10,0.47
1256,2021-09-28 00:59:49.680000,45.97,12.0103,14.09,0.59
1257,2021-09-28 01:00:00.020000,45.9488,12.0355,11.46,0.87
1258,2021-09-28 01:00:25.180000,45.948,12.0185,10.78,1.02
1259,2021-09-28 01:01:14.440000,45.9402,12.1198,13.25,0.82
1260,2021-09-28 01:01:46.830000,45.9408,12.1368,13.48,0.99
1261,2021-09-28 01:03:02.850000,45.951,12.0287,12.23,1.02
1262,2021-09-28 01:03:24.280000,45.947,12.1418,13.28,0.79
1263,2021-09-28 01:03:36.120000,45.94,12.0935,10.92,0.56
1264,2021-09-28 01:05:30.530000,45.9475,12.0338,11.25,0.93
1265,2021-09-28 01:06:10.020000,45.9483,12.0175,10.17,1.03
1266,2021-09-28 01:09:35.280000,45.9507,12.0193,11.86,0.94
1267,2021-09-28 01:13:29.770000,45.9562,12.0265,13.18,0.88
1268,2021-09-28 01:15:28.040000,45.948,12.0428,12.55,1.64
1269,2021-09-28 01:17:44.890000,45.9528,12.0258,12.07,1.05
1270,2021-09-28 01:26:01.290000,45.9513,12.0483,12.64,0.65
1271,2021-09-28 01:32:21.880000,45.9438,12.0075,9.54,2.87
1272,2021-09-28 01:41:45.830000,45.9485,12.0208,11.74,1.29
1273,2021-09-28 01:42:23.780000,45.9412,11.988,1.97,2.64
1274,2021-09-28 01:43:58.810000,45.9345,12.0743,20.87,0.88
1275,2021-09-28 01:45:08.780000,45.9478,12.0152,11.53,0.88
1276,2021-09-28 01:47:17.300000,45.935,12.0553,11.2,0.74
1277,2021-09-28 02:32:07.090000,45.9485,12.0347,12.17,0.52
1278,2021-09-28 02:57:11.950000,45.9457,12.0243,11.99,0.65
1279,2021-09-28 03:39:48.150000,45.951,12.0287,12.36,1
1280,2021-09-28 03:49:24.730000,45.949,12.0135,11.59,0.94
1281,2021-09-28 04:26:43.790000,45.9417,12.0102,6.53,2.7
1282,2021-09-28 04:48:00.360000,45.9537,12.0453,12.22,0.93
1283,2021-09-28 05:15:48.250000,45.9397,12.1112,13.48,0.66
1284,2021-09-28 09:00:36.150000,45.9498,12.029,12.04,1.12
1285,2021-09-28 10:25:04.720000,46.3757,10.6847,3.75,1.12
1286,2021-09-28 16:58:31.700000,45.2263,11.933,8.42,2.81
1287,2021-09-28 19:05:38.280000,45.7663,11.0318,9.79,3.13
1288,2021-09-28 19:13:20.510000,45.9472,12.1498,13.68,0.73
1289,2021-09-29 02:32:21.810000,45.949,12.0307,11.98,0.5
1290,2021-09-29 02:44:30.920000,46.4687,12.717,5.16,2
1291,2021-09-29 03:57:50.910000,46.4163,10.7223,11.84,1.23
1292,2021-09-29 14:20:39.450000,45.9508,12.006,8.9,3.59
1293,2021-09-29 15:10:15.680000,46.3363,12.625,10.63,1.7
1294,2021-09-29 16:00:07.920000,45.9467,12.0275,12.53,0.87
1295,2021-09-29 16:14:57.720000,45.9487,12.0097,9.46,1.79
1296,2021-09-29 16:21:45.950000,45.9468,11.9987,12.38,1.23
1297,2021-09-29 18:45:52.420000,45.9482,12.0175,11.72,0.73
1298,2021-09-29 18:51:09.760000,45.9283,12.0073,8.11,1.38
1299,2021-09-29 20:53:07.910000,45.9483,12.0178,12.19,1.01
1300,2021-09-29 20:59:45.490000,46.3703,12.9013,3.16,1.3
1301,2021-09-29 23:13:30.210000,45.9463,12.2685,5.26,0.76
1302,2021-09-30 02:01:36.310000,45.9462,12.1468,14.04,0.63
1303,2021-09-30 04:44:46.350000,46.1847,12.7392,14.34,1.62
1304,2021-09-30 05:24:03.330000,45.9497,12.0498,12.52,0.78
1305,2021-09-30 08:25:41.810000,45.9497,12.147,13.18,0.69
1306,2021-10-02 00:19:05.970000,46.4702,12.715,5.1,1.24
1307,2021-10-02 00:48:16.350000,45.9407,12.004,11.18,0.8
1308,2021-10-02 02:19:59.350000,44.8655,11.0895,13.99,1.95
1309,2021-10-02 02:53:24.200000,46.2772,13.2762,4.28,1.14
1310,2021-10-02 19:10:26.020000,46.0443,14.2108,14.77,1.57
1311,2021-10-02 23:29:40.700000,46.4675,12.7205,4.41,1
1312,2021-10-02 23:32:09.440000,44.8418,11.0785,17.18,1.93
1313,2021-10-02 23:44:10.680000,44.871,11.1085,13.88,2.02
1314,2021-10-03 01:28:41.390000,45.9483,12.1065,12.39,0.85
1315,2021-10-03 15:42:17.270000,46.6818,10.7818,7.72,2.83
1316,2021-10-04 09:51:08.100000,46.4537,13.3548,3.97,0.79
1317,2021-10-04 20:31:41.340000,46.2865,14.2188,8.55,1.57
1318,2021-10-05 02:25:18.890000,46.2847,12.5382,8.4,0.88
1319,2021-10-05 09:24:57.900000,45.9512,12.007,8.6,0.84
1320,2021-10-05 14:19:48.260000,46.037,10.5477,3.85,1.83
1321,2021-10-06 00:40:02.890000,46.8183,10.3802,8.29,2.12
1322,2021-10-06 18:36:48.550000,45.7842,11.2562,9.07,1.06
1323,2021-10-07 21:41:10.930000,46.4498,13.3755,3.71,1.54
1324,2021-10-07 21:46:12.780000,44.7592,11.3092,15.24,1.81
1325,2021-10-07 23:17:12.300000,46.4525,13.3548,4.48,0.74
1326,2021-10-08 00:09:47.600000,46.684,10.7718,4.98,1.32
1327,2021-10-08 00:51:27.000000,46.2357,12.4323,10.22,0.83
1328,2021-10-08 00:52:30.150000,46.2343,12.434,10.5,0.74
1329,2021-10-08 00:53:46.460000,46.2372,12.4287,10.95,0.93
1330,2021-10-08 00:54:05.880000,46.2345,12.43,9.63,0.84
1331,2021-10-08 00:55:49.820000,46.3137,12.4467,13.05,1.71
1332,2021-10-08 01:08:13.320000,46.2345,12.4298,10.1,0.6
1333,2021-10-08 14:32:31.010000,45.8317,10.0382,7.78,1.82
1334,2021-10-08 17:30:07.300000,46.5353,10.618,3.05,0.89
1335,2021-10-08 21:48:21.570000,46.0425,10.5112,5.15,0.73
1336,2021-10-09 13:10:50.630000,46.2807,14.666,14.2,2.82
1337,2021-10-09 17:02:42.190000,46.3008,13.1213,5.37,1.22
1338,2021-10-09 18:04:41.810000,46.2418,12.127,8.9,1.07
1339,2021-10-09 23:12:08.150000,46.3852,10.3102,4.73,1.27
1340,2021-10-10 23:07:58.490000,46.1923,12.4383,9.53,0.95
1341,2021-10-11 01:16:08.380000,46.2167,13.435,7.92,0.5
1342,2021-10-11 01:39:29.840000,46.214,13.4383,7.38,0.68
1343,2021-10-11 07:59:09.370000,46.1725,13.8353,6.83,1.11
1344,2021-10-11 13:09:27.740000,46.5372,10.4568,7.8,0.53
1345,2021-10-12 21:00:58.920000,46.1533,12.2675,11.2,0.96
1346,2021-10-12 21:46:59.040000,46.6213,11.3215,18.75,2.03
1347,2021-10-13 01:51:02.440000,44.5683,10.2422,30.26,2.4
1348,2021-10-13 10:38:22.460000,45.5447,10.217,21,1.83
1349,2021-10-13 11:13:20.040000,46.2953,13.119,5.43,1.34
1350,2021-10-13 23:30:57.990000,46.1932,12.537,3.8,1.04
1351,2021-10-15 16:55:26.790000,46.4467,12.8417,3.48,0.89
1352,2021-10-16 19:18:42.810000,46.4397,13.0935,13.18,0.92
1353,2021-10-16 23:32:06.960000,46.175,13.7257,14.23,1.03
1354,2021-10-17 05:56:08.470000,44.8912,11.2488,21.78,2.46
1355,2021-10-17 10:52:12.130000,46.5183,13.8173,6,1.05
1356,2021-10-17 14:47:57.690000,45.691,14.194,13.77,1.83
1357,2021-10-17 18:19:21.330000,46.2077,12.1375,6.9,1.94
1358,2021-10-17 18:43:49.330000,46.2165,12.1537,9.63,0.82
1359,2021-10-17 22:49:09.490000,46.2287,12.155,10.21,1.22
1360,2021-10-18 16:57:37.660000,46.1587,14.3248,7.09,1.27
1361,2021-10-18 18:15:47.760000,46.8902,9.1887,7.41,2.61
1362,2021-10-19 10:40:49.630000,46.2573,13.571,13.36,1.14
1363,2021-10-19 12:03:19.330000,44.6122,12.6122,35.1,2.72
1364,2021-10-19 15:58:51.350000,46.0748,14.1787,9.3,1.75
1365,2021-10-19 23:05:09.770000,44.7777,10.803,33.16,2.33
1366,2021-10-20 00:21:25.930000,46.4437,12.8308,9.35,0.94
1367,2021-10-20 02:27:35.900000,46.3418,13.2958,13.98,1.24
1368,2021-10-20 13:31:17.240000,46.2923,13.2753,9.72,0.81
1369,2021-10-20 19:26:42.830000,44.5873,10.5032,35.58,2.44
1370,2021-10-21 00:28:54.550000,46.4285,13.0747,12.76,3.87
1371,2021-10-21 02:30:24.860000,46.4228,13.1325,14.31,2.32
1372,2021-10-21 03:10:53.310000,46.674,10.7885,5.72,1.03
1373,2021-10-21 05:03:25.930000,46.4207,13.13,14.83,1.22
1374,2021-10-21 09:24:26.800000,45.6188,10.3172,6.91,2.63
1375,2021-10-21 23:52:25.960000,46.192,14.3523,7.29,1.34
1376,2021-10-22 03:17:17.670000,46.4217,13.0292,12.52,3.12
1377,2021-10-22 16:59:53.640000,46.4675,12.7177,4.65,0.96
1378,2021-10-24 06:32:01.960000,46.3342,13.019,9.1,0.69
1379,2021-10-24 11:12:00.200000,46.8047,10.0148,8.88,1.65
1380,2021-10-25 09:06:18.310000,46.3153,14.1707,11.48,1.74
1381,2021-10-25 10:17:21.930000,46.375,11.336,6.95,1.6
1382,2021-10-26 04:42:18.730000,44.8522,11.1765,14.17,2.2
1383,2021-10-26 10:04:38.650000,46.0938,14.323,10.03,1.68
1384,2021-10-26 23:22:22.710000,46.2957,13.2618,11.7,1.74
1385,2021-10-27 03:25:18.490000,46.0265,12.3572,8.92,1.24
1386,2021-10-29 00:31:34.890000,45.1408,10.3452,13.8,2.59
1387,2021-10-29 15:47:04.760000,44.9328,11.5978,21.19,2.37
1388,2021-10-29 19:25:11.570000,45.804,10.2343,20.55,1.8
1389,2021-10-29 19:53:45.660000,45.6695,14.355,11,1.21
1390,2021-10-29 21:17:20.310000,45.6542,11.4815,14.73,1.73
1391,2021-10-31 01:04:22.320000,46.4758,14.3363,5.25,2.73
1392,2021-10-31 16:34:25.900000,46.5862,13.5132,5.32,1.04
1393,2021-10-31 20:47:03.680000,46.0835,14.3675,10.06,2.01
1394,2021-11-01 08:08:52.090000,46.525,10.7523,7.78,1.53
1395,2021-11-01 17:57:36.950000,45.67,14.3587,11.4,1.45
1396,2021-11-01 17:59:09.520000,45.666,14.3603,10.15,2.07
1397,2021-11-02 00:16:05.310000,45.9913,14.1885,10.62,2.66
1398,2021-11-02 19:26:42.050000,46.9885,13.2403,1.82,2.53
1399,2021-11-02 19:59:48.560000,46.3068,13.2933,11.18,0.76
1400,2021-11-03 10:56:03.420000,46.6382,13.6317,4.06,1.5
1401,2021-11-03 15:32:31.840000,45.8247,11.0758,14.6,1.12
1402,2021-11-04 11:36:30.260000,46.2358,12.484,8.18,1.17
1403,2021-11-04 14:24:50.580000,46.2823,13.1453,7.89,1.37
1404,2021-11-04 21:31:52.000000,46.2678,13.9277,7.12,1.38
1405,2021-11-05 20:41:38.150000,46.0412,13.5572,13.67,1.51
1406,2021-11-05 22:58:01.770000,44.1473,11.9007,33.13,2.38
1407,2021-11-06 14:41:12.070000,46.0682,14.1737,16.97,1.52
1408,2021-11-06 22:31:42.740000,46.2753,13.707,3.41,1.14
1409,2021-11-06 23:29:06.970000,44.7598,10.7113,22.98,2.29
1410,2021-11-07 01:01:42.540000,46.2803,13.6792,5.67,2.02
1411,2021-11-07 15:41:48.240000,45.606,9.8808,14.84,2.26
1412,2021-11-07 17:57:19.800000,46.4165,13.1172,7.89,1.43
1413,2021-11-08 06:20:23.540000,45.6485,14.228,12.77,1.91
1414,2021-11-09 07:58:25.800000,45.813,14.3398,13.21,1.8
1415,2021-11-09 16:04:17.070000,46.218,14.0568,12.55,2.14
1416,2021-11-09 20:18:30.240000,46.125,12.2695,9.78,2.14
1417,2021-11-10 05:07:33.830000,46.3803,12.4057,6.81,1.34
1418,2021-11-10 08:05:22.400000,46.396,13.0792,13.19,0.73
1419,2021-11-10 08:35:09.750000,45.9368,14.321,1.51,1.59
1420,2021-11-10 11:07:23.850000,46.157,13.5265,11.02,0.76
1421,2021-11-10 23:09:31.130000,46.4478,13.3825,3.21,1.01
1422,2021-11-11 09:53:50.010000,45.9547,13.6355,4.7,1.64
1423,2021-11-11 22:56:35.260000,45.5935,14.2627,11.67,1.98
1424,2021-11-12 00:31:35.230000,44.7462,11.2973,20.99,1.98
1425,2021-11-12 04:33:34.650000,46.0078,14.3345,8.95,1.61
1426,2021-11-14 12:22:07.870000,46.2462,13.4822,10.88,1.45
1427,2021-11-14 15:18:59.070000,46.2777,13.6408,5.96,1.34
1428,2021-11-14 17:25:48.160000,45.8332,11.4167,6.8,1.86
1429,2021-11-14 20:55:01.500000,45.852,13.7717,11.69,1.63
1430,2021-11-14 22:10:48.060000,46.4195,10.8767,8.06,1.61
1431,2021-11-15 04:15:52.190000,45.8072,9.9843,6.94,2.07
1432,2021-11-15 18:54:11.800000,46.3915,13.2788,15.38,2.44
1433,2021-11-16 00:24:53.060000,45.541,11.5723,19.06,2.77
1434,2021-11-16 11:01:35.000000,45.7223,14.4387,2.08,1.8
1435,2021-11-17 07:54:19.010000,45.6385,10.662,12.18,2.95
1436,2021-11-18 23:25:07.030000,46.3243,12.9157,9.55,1.53
1437,2021-11-19 07:27:52.110000,46.7385,10.4732,7.28,1.52
1438,2021-11-19 18:45:06.440000,46.4095,10.3372,3.78,1.48
1439,2021-11-20 02:14:18.530000,46.3172,12.5775,9.48,1.12
1440,2021-11-20 03:40:59.640000,46.2653,13.3175,9.13,1.12
1441,2021-11-20 04:40:47.980000,46.3813,13.6737,7.64,0.73
1442,2021-11-20 20:02:48.950000,45.8617,10.9077,16.52,1.39
1443,2021-11-21 07:59:31.560000,46.2947,13.2388,10.09,0.81
1444,2021-11-21 10:07:52.700000,46.2857,13.2433,10.37,1.14
1445,2021-11-21 17:24:52.910000,45.6767,14.2158,9.61,1.2
1446,2021-11-21 21:11:22.140000,45.679,14.4405,14.04,1.68
1447,2021-11-21 21:16:54.430000,45.6793,14.4412,14.26,1.47
1448,2021-11-23 10:44:59.900000,46.1705,12.3948,9.82,1.05
1449,2021-11-23 12:53:22.620000,45.7462,14.1692,12.03,2.5
1450,2021-11-23 23:07:09.980000,46.2927,13.2432,10.6,0.93
1451,2021-11-24 22:36:05.160000,46.2083,13.5353,12.43,2.26
1452,2021-11-24 22:51:19.840000,46.2035,13.5345,11.05,1.42
1453,2021-11-24 23:26:02.090000,46.3665,13.4057,4.32,0.77
1454,2021-11-25 00:02:01.220000,46.2185,13.5738,10.92,0.95
1455,2021-11-25 02:37:32.320000,46.0592,12.319,8.32,1.14
1456,2021-11-26 01:48:27.380000,44.0348,12.3838,30.63,2.75
1457,2021-11-26 02:24:26.770000,45.807,11.1393,7.86,1.42
1458,2021-11-26 05:50:26.290000,46.392,13.0882,11.92,1.22
1459,2021-11-26 09:24:06.700000,45.8038,14.3525,9.83,1.28
1460,2021-11-26 16:46:32.800000,46.2378,13.5343,14.5,2.26
1461,2021-11-26 16:47:27.760000,46.2378,13.545,11.33,0.89
1462,2021-11-26 18:16:27.860000,46.148,12.3898,11.46,1.18
1463,2021-11-27 12:25:35.500000,46.2793,13.0907,6.15,1.48
1464,2021-11-28 03:14:26.700000,46.3708,12.91,7.19,0.9
1465,2021-11-28 19:05:27.880000,46.1428,14.3985,12.11,2.14
1466,2021-11-28 20:20:51.420000,46.1388,14.393,9.48,1.56
1467,2021-11-30 08:21:35.840000,46.3652,13.0405,5.68,2.56
1468,2021-11-30 09:43:52.580000,45.872,14.1883,11.12,1.49
1469,2021-11-30 10:14:57.780000,46.3255,12.5838,9.73,1.75
1470,2021-11-30 23:23:32.880000,44.8153,11.1652,25.63,2.24
1471,2021-12-01 05:51:07.060000,46.362,13.0323,4.21,1.44
1472,2021-12-01 09:18:24.680000,46.1805,14.0808,9.79,2.04
1473,2021-12-01 14:12:12.160000,45.5537,10.2427,19.72,1.61
1474,2021-12-02 05:55:13.100000,45.5153,14.4378,13.23,3.32
1475,2021-12-02 05:56:54.350000,45.5197,14.4215,12.12,1.42
1476,2021-12-02 06:02:34.150000,45.515,14.418,12.21,2.3
1477,2021-12-02 06:23:37.400000,45.5153,14.4235,12.21,1.99
1478,2021-12-02 06:45:08.090000,45.5132,14.4278,12.26,1.92
1479,2021-12-02 11:51:40.160000,45.5135,14.4308,13.42,1.99
1480,2021-12-02 12:15:01.390000,45.5145,14.4322,13.12,1.97
1481,2021-12-02 21:16:15.570000,45.5168,14.4395,13.82,2.24
1482,2021-12-02 23:42:00.350000,45.516,14.4295,12.25,1.63
1483,2021-12-03 00:50:35.460000,46.2798,13.718,7.01,1.73
1484,2021-12-03 02:07:06.290000,46.2823,13.7198,4.84,1.24
1485,2021-12-03 02:37:00.660000,46.2855,13.7207,4.7,1.28
1486,2021-12-03 07:37:53.530000,44.4048,10.6033,24.19,2.86
1487,2021-12-03 07:48:23.830000,45.5172,14.4107,12.63,1.59
1488,2021-12-03 11:00:23.740000,45.9287,14.3125,3.53,1.69
1489,2021-12-05 06:10:36.140000,46.4587,13.477,5.3,1.6
1490,2021-12-05 12:02:21.480000,46.258,12.2325,9.68,1.02
1491,2021-12-05 19:08:30.660000,45.519,14.4457,12.5,2.33
1492,2021-12-05 19:26:35.860000,45.504,14.4433,12.94,1.59
1493,2021-12-06 00:09:44.810000,45.5162,14.4375,13.24,1.84
1494,2021-12-06 18:01:58.350000,45.5132,14.4317,13.48,1.69
1495,2021-12-07 02:05:01.520000,45.521,14.445,14.26,2.41
1496,2021-12-07 02:45:17.350000,45.5108,14.4217,13.48,2.65
1497,2021-12-07 05:21:22.260000,46.3487,13.1828,5.01,0.92
1498,2021-12-07 19:03:06.960000,45.8443,11.02,12.94,1.24
1499,2021-12-08 10:49:05.620000,45.9477,13.6488,4.46,1.51
1500,2021-12-08 22:48:48.490000,44.4542,10.6643,17.7,2.44
1501,2021-12-09 12:21:46.340000,46.4463,14.1922,7.43,1.69
1502,2021-12-10 00:23:59.140000,46.0977,13.082,21.48,1.44
1503,2021-12-10 07:21:17.880000,45.7643,13.7165,8.04,1.57
1504,2021-12-12 12:28:49.100000,46.3217,13.1145,5.69,0.83
1505,2021-12-12 17:01:56.790000,45.6878,10.9808,10.09,1.64
1506,2021-12-12 17:38:37.360000,46.3622,13.047,2.58,0.93
1507,2021-12-13 08:39:33.320000,45.5163,14.4385,13.47,2.22
1508,2021-12-14 09:58:28.220000,45.823,11.3128,7.42,2.5
1509,2021-12-14 13:25:35.320000,45.6882,10.5795,9.87,1.82
1510,2021-12-15 14:59:15.890000,45.6305,14.4512,8.05,2.96
1511,2021-12-15 15:24:08.550000,45.6325,14.4455,6.43,2.56
1512,2021-12-16 01:10:46.440000,46.1555,14.3813,9.33,1.4
1513,2021-12-17 02:10:42.670000,45.8537,11.0087,14.13,2.44
1514,2021-12-18 01:48:06.410000,45.791,11.7927,10.82,1.37
1515,2021-12-18 10:34:47.660000,45.659,9.6122,17.6,4.41
1516,2021-12-19 05:23:52.370000,46.283,12.8038,10.11,1.17
1517,2021-12-19 07:44:24.340000,45.8847,9.7427,32.33,2.31
1518,2021-12-19 14:59:50.730000,45.6308,14.4382,6.67,1.38
1519,2021-12-19 19:45:04.180000,44.8583,11.4952,10.95,2.43
1520,2021-12-20 02:03:50.410000,45.5175,14.4227,12.12,1.41
1521,2021-12-20 23:08:45.240000,46.3328,13.24,7.21,0.99
1522,2021-12-20 23:35:59.520000,45.914,10.911,13.01,2.39
1523,2021-12-21 02:51:00.920000,46.2078,12.4755,8.64,1.34
1524,2021-12-21 13:54:07.000000,46.3543,13.0012,4.85,0.98
1525,2021-12-22 00:38:39.010000,45.661,11.0433,7.57,1.2
1526,2021-12-22 05:17:17.100000,45.3012,9.5237,13.3,2.34
1527,2021-12-22 16:42:28.950000,46.4768,12.7668,5.66,1.92
1528,2021-12-22 20:05:08.700000,46.6482,10.3312,6.38,1.59
1529,2021-12-24 08:56:13.130000,46.2698,13.6668,5.98,0.82
1530,2021-12-25 03:43:09.730000,46.082,14.1897,8.26,1.23
1531,2021-12-26 04:03:31.990000,44.4087,10.6525,26.39,2.32
1532,2021-12-26 04:57:55.150000,45.9185,11.0988,6.06,1.23
1533,2021-12-26 12:53:55.890000,46.1337,10.5432,2.42,1.64
1534,2021-12-26 21:22:01.030000,46.3123,13.2612,6.48,0.88
1535,2021-12-26 23:29:22.990000,46.6575,10.8397,6.65,1.38
1536,2021-12-27 05:03:04.860000,45.8733,14.2047,18.72,2.9
1537,2021-12-27 16:54:44.670000,46.6682,9.6925,18.96,1.72
1538,2021-12-28 06:51:03.450000,45.6308,14.4527,6.62,2.53
1539,2021-12-28 07:50:31.790000,45.8788,14.1055,13.93,1.67
1540,2021-12-28 10:31:37.090000,46.4688,13.3537,4.41,0.78
1541,2021-12-28 17:31:08.440000,44.9447,9.947,13.98,3.41
1542,2021-12-28 20:28:19.070000,46.3898,12.8913,6.56,0.83
1543,2021-12-28 20:32:37.020000,46.3923,12.8853,8.31,1.51
1544,2021-12-29 02:35:45.950000,45.6273,14.4385,5.78,1.42
1545,2021-12-29 03:07:47.220000,44.8445,10.065,23.8,2.43
1546,2021-12-29 14:16:48.490000,45.6317,14.4522,7.48,2.96
1547,2021-12-30 15:41:18.870000,46.5145,10.4823,7.5,0.9
